"entity_key","date","year","year_season","year_quarter","year_month","year_week","season_number","season","season_de","season_einkauf","month","week","day_of_month","day_of_week","day_name","month_name","last_day_of_month","last_day_of_week","business_day","working_days","next_ship_day"
976,2014-09-02,2014,"2014-2-FW","2014-Q3","2014-09","2014-36",2,FW,HW,HW14,9,36,2,2,Tuesday  ,September,2014-09-30,2014-09-07,2014-09-02,1,2014-09-03
977,2014-09-03,2014,"2014-2-FW","2014-Q3","2014-09","2014-36",2,FW,HW,HW14,9,36,3,3,Wednesday,September,2014-09-30,2014-09-07,2014-09-03,1,2014-09-04
978,2014-09-04,2014,"2014-2-FW","2014-Q3","2014-09","2014-36",2,FW,HW,HW14,9,36,4,4,Thursday ,September,2014-09-30,2014-09-07,2014-09-04,1,2014-09-05
979,2014-09-05,2014,"2014-2-FW","2014-Q3","2014-09","2014-36",2,FW,HW,HW14,9,36,5,5,Friday   ,September,2014-09-30,2014-09-07,2014-09-05,1,2014-09-08
980,2014-09-06,2014,"2014-2-FW","2014-Q3","2014-09","2014-36",2,FW,HW,HW14,9,36,6,6,Saturday ,September,2014-09-30,2014-09-07,2014-09-08,0,2014-09-08
981,2014-09-07,2014,"2014-2-FW","2014-Q3","2014-09","2014-36",2,FW,HW,HW14,9,36,7,7,Sunday   ,September,2014-09-30,2014-09-07,2014-09-08,0,2014-09-08
982,2014-09-08,2014,"2014-2-FW","2014-Q3","2014-09","2014-37",2,FW,HW,HW14,9,37,8,1,Monday   ,September,2014-09-30,2014-09-14,2014-09-08,1,2014-09-09
983,2014-09-09,2014,"2014-2-FW","2014-Q3","2014-09","2014-37",2,FW,HW,HW14,9,37,9,2,Tuesday  ,September,2014-09-30,2014-09-14,2014-09-09,1,2014-09-10
984,2014-09-10,2014,"2014-2-FW","2014-Q3","2014-09","2014-37",2,FW,HW,HW14,9,37,10,3,Wednesday,September,2014-09-30,2014-09-14,2014-09-10,1,2014-09-11
985,2014-09-11,2014,"2014-2-FW","2014-Q3","2014-09","2014-37",2,FW,HW,HW14,9,37,11,4,Thursday ,September,2014-09-30,2014-09-14,2014-09-11,1,2014-09-12
986,2014-09-12,2014,"2014-2-FW","2014-Q3","2014-09","2014-37",2,FW,HW,HW14,9,37,12,5,Friday   ,September,2014-09-30,2014-09-14,2014-09-12,1,2014-09-15
987,2014-09-13,2014,"2014-2-FW","2014-Q3","2014-09","2014-37",2,FW,HW,HW14,9,37,13,6,Saturday ,September,2014-09-30,2014-09-14,2014-09-15,0,2014-09-15
988,2014-09-14,2014,"2014-2-FW","2014-Q3","2014-09","2014-37",2,FW,HW,HW14,9,37,14,7,Sunday   ,September,2014-09-30,2014-09-14,2014-09-15,0,2014-09-15
989,2014-09-15,2014,"2014-2-FW","2014-Q3","2014-09","2014-38",2,FW,HW,HW14,9,38,15,1,Monday   ,September,2014-09-30,2014-09-21,2014-09-15,1,2014-09-16
990,2014-09-16,2014,"2014-2-FW","2014-Q3","2014-09","2014-38",2,FW,HW,HW14,9,38,16,2,Tuesday  ,September,2014-09-30,2014-09-21,2014-09-16,1,2014-09-17
991,2014-09-17,2014,"2014-2-FW","2014-Q3","2014-09","2014-38",2,FW,HW,HW14,9,38,17,3,Wednesday,September,2014-09-30,2014-09-21,2014-09-17,1,2014-09-18
992,2014-09-18,2014,"2014-2-FW","2014-Q3","2014-09","2014-38",2,FW,HW,HW14,9,38,18,4,Thursday ,September,2014-09-30,2014-09-21,2014-09-18,1,2014-09-19
993,2014-09-19,2014,"2014-2-FW","2014-Q3","2014-09","2014-38",2,FW,HW,HW14,9,38,19,5,Friday   ,September,2014-09-30,2014-09-21,2014-09-19,1,2014-09-22
994,2014-09-20,2014,"2014-2-FW","2014-Q3","2014-09","2014-38",2,FW,HW,HW14,9,38,20,6,Saturday ,September,2014-09-30,2014-09-21,2014-09-22,0,2014-09-22
995,2014-09-21,2014,"2014-2-FW","2014-Q3","2014-09","2014-38",2,FW,HW,HW14,9,38,21,7,Sunday   ,September,2014-09-30,2014-09-21,2014-09-22,0,2014-09-22
996,2014-09-22,2014,"2014-2-FW","2014-Q3","2014-09","2014-39",2,FW,HW,HW14,9,39,22,1,Monday   ,September,2014-09-30,2014-09-28,2014-09-22,1,2014-09-23
997,2014-09-23,2014,"2014-2-FW","2014-Q3","2014-09","2014-39",2,FW,HW,HW14,9,39,23,2,Tuesday  ,September,2014-09-30,2014-09-28,2014-09-23,1,2014-09-24
998,2014-09-24,2014,"2014-2-FW","2014-Q3","2014-09","2014-39",2,FW,HW,HW14,9,39,24,3,Wednesday,September,2014-09-30,2014-09-28,2014-09-24,1,2014-09-25
999,2014-09-25,2014,"2014-2-FW","2014-Q3","2014-09","2014-39",2,FW,HW,HW14,9,39,25,4,Thursday ,September,2014-09-30,2014-09-28,2014-09-25,1,2014-09-26
1000,2014-09-26,2014,"2014-2-FW","2014-Q3","2014-09","2014-39",2,FW,HW,HW14,9,39,26,5,Friday   ,September,2014-09-30,2014-09-28,2014-09-26,1,2014-09-29
1001,2014-09-27,2014,"2014-2-FW","2014-Q3","2014-09","2014-39",2,FW,HW,HW14,9,39,27,6,Saturday ,September,2014-09-30,2014-09-28,2014-09-29,0,2014-09-29
1002,2014-09-28,2014,"2014-2-FW","2014-Q3","2014-09","2014-39",2,FW,HW,HW14,9,39,28,7,Sunday   ,September,2014-09-30,2014-09-28,2014-09-29,0,2014-09-29
1003,2014-09-29,2014,"2014-2-FW","2014-Q3","2014-09","2014-40",2,FW,HW,HW14,9,40,29,1,Monday   ,September,2014-09-30,2014-10-05,2014-09-29,1,2014-09-30
1004,2014-09-30,2014,"2014-2-FW","2014-Q3","2014-09","2014-40",2,FW,HW,HW14,9,40,30,2,Tuesday  ,September,2014-09-30,2014-10-05,2014-09-30,1,2014-10-01
1005,2014-10-01,2014,"2014-2-FW","2014-Q4","2014-10","2014-40",2,FW,HW,HW14,10,40,1,3,Wednesday,October  ,2014-10-31,2014-10-05,2014-10-01,1,2014-10-02
1006,2014-10-02,2014,"2014-2-FW","2014-Q4","2014-10","2014-40",2,FW,HW,HW14,10,40,2,4,Thursday ,October  ,2014-10-31,2014-10-05,2014-10-02,1,2014-10-06
1007,2014-10-03,2014,"2014-2-FW","2014-Q4","2014-10","2014-40",2,FW,HW,HW14,10,40,3,5,Friday   ,October  ,2014-10-31,2014-10-05,2014-10-06,0,2014-10-06
1008,2014-10-04,2014,"2014-2-FW","2014-Q4","2014-10","2014-40",2,FW,HW,HW14,10,40,4,6,Saturday ,October  ,2014-10-31,2014-10-05,2014-10-06,0,2014-10-06
1009,2014-10-05,2014,"2014-2-FW","2014-Q4","2014-10","2014-40",2,FW,HW,HW14,10,40,5,7,Sunday   ,October  ,2014-10-31,2014-10-05,2014-10-06,0,2014-10-06
1010,2014-10-06,2014,"2014-2-FW","2014-Q4","2014-10","2014-41",2,FW,HW,HW14,10,41,6,1,Monday   ,October  ,2014-10-31,2014-10-12,2014-10-06,1,2014-10-07
1011,2014-10-07,2014,"2014-2-FW","2014-Q4","2014-10","2014-41",2,FW,HW,HW14,10,41,7,2,Tuesday  ,October  ,2014-10-31,2014-10-12,2014-10-07,1,2014-10-08
1012,2014-10-08,2014,"2014-2-FW","2014-Q4","2014-10","2014-41",2,FW,HW,HW14,10,41,8,3,Wednesday,October  ,2014-10-31,2014-10-12,2014-10-08,1,2014-10-09
1013,2014-10-09,2014,"2014-2-FW","2014-Q4","2014-10","2014-41",2,FW,HW,HW14,10,41,9,4,Thursday ,October  ,2014-10-31,2014-10-12,2014-10-09,1,2014-10-10
1014,2014-10-10,2014,"2014-2-FW","2014-Q4","2014-10","2014-41",2,FW,HW,HW14,10,41,10,5,Friday   ,October  ,2014-10-31,2014-10-12,2014-10-10,1,2014-10-13
1015,2014-10-11,2014,"2014-2-FW","2014-Q4","2014-10","2014-41",2,FW,HW,HW14,10,41,11,6,Saturday ,October  ,2014-10-31,2014-10-12,2014-10-13,0,2014-10-13
1016,2014-10-12,2014,"2014-2-FW","2014-Q4","2014-10","2014-41",2,FW,HW,HW14,10,41,12,7,Sunday   ,October  ,2014-10-31,2014-10-12,2014-10-13,0,2014-10-13
1017,2014-10-13,2014,"2014-2-FW","2014-Q4","2014-10","2014-42",2,FW,HW,HW14,10,42,13,1,Monday   ,October  ,2014-10-31,2014-10-19,2014-10-13,1,2014-10-14
1018,2014-10-14,2014,"2014-2-FW","2014-Q4","2014-10","2014-42",2,FW,HW,HW14,10,42,14,2,Tuesday  ,October  ,2014-10-31,2014-10-19,2014-10-14,1,2014-10-15
1019,2014-10-15,2014,"2014-2-FW","2014-Q4","2014-10","2014-42",2,FW,HW,HW14,10,42,15,3,Wednesday,October  ,2014-10-31,2014-10-19,2014-10-15,1,2014-10-16
1020,2014-10-16,2014,"2014-2-FW","2014-Q4","2014-10","2014-42",2,FW,HW,HW14,10,42,16,4,Thursday ,October  ,2014-10-31,2014-10-19,2014-10-16,1,2014-10-17
1021,2014-10-17,2014,"2014-2-FW","2014-Q4","2014-10","2014-42",2,FW,HW,HW14,10,42,17,5,Friday   ,October  ,2014-10-31,2014-10-19,2014-10-17,1,2014-10-20
1022,2014-10-18,2014,"2014-2-FW","2014-Q4","2014-10","2014-42",2,FW,HW,HW14,10,42,18,6,Saturday ,October  ,2014-10-31,2014-10-19,2014-10-20,0,2014-10-20
1023,2014-10-19,2014,"2014-2-FW","2014-Q4","2014-10","2014-42",2,FW,HW,HW14,10,42,19,7,Sunday   ,October  ,2014-10-31,2014-10-19,2014-10-20,0,2014-10-20
1024,2014-10-20,2014,"2014-2-FW","2014-Q4","2014-10","2014-43",2,FW,HW,HW14,10,43,20,1,Monday   ,October  ,2014-10-31,2014-10-26,2014-10-20,1,2014-10-21
1025,2014-10-21,2014,"2014-2-FW","2014-Q4","2014-10","2014-43",2,FW,HW,HW14,10,43,21,2,Tuesday  ,October  ,2014-10-31,2014-10-26,2014-10-21,1,2014-10-22
1026,2014-10-22,2014,"2014-2-FW","2014-Q4","2014-10","2014-43",2,FW,HW,HW14,10,43,22,3,Wednesday,October  ,2014-10-31,2014-10-26,2014-10-22,1,2014-10-23
1027,2014-10-23,2014,"2014-2-FW","2014-Q4","2014-10","2014-43",2,FW,HW,HW14,10,43,23,4,Thursday ,October  ,2014-10-31,2014-10-26,2014-10-23,1,2014-10-24
1028,2014-10-24,2014,"2014-2-FW","2014-Q4","2014-10","2014-43",2,FW,HW,HW14,10,43,24,5,Friday   ,October  ,2014-10-31,2014-10-26,2014-10-24,1,2014-10-27
1029,2014-10-25,2014,"2014-2-FW","2014-Q4","2014-10","2014-43",2,FW,HW,HW14,10,43,25,6,Saturday ,October  ,2014-10-31,2014-10-26,2014-10-27,0,2014-10-27
1030,2014-10-26,2014,"2014-2-FW","2014-Q4","2014-10","2014-43",2,FW,HW,HW14,10,43,26,7,Sunday   ,October  ,2014-10-31,2014-10-26,2014-10-27,0,2014-10-27
1031,2014-10-27,2014,"2014-2-FW","2014-Q4","2014-10","2014-44",2,FW,HW,HW14,10,44,27,1,Monday   ,October  ,2014-10-31,2014-11-02,2014-10-27,1,2014-10-28
1032,2014-10-28,2014,"2014-2-FW","2014-Q4","2014-10","2014-44",2,FW,HW,HW14,10,44,28,2,Tuesday  ,October  ,2014-10-31,2014-11-02,2014-10-28,1,2014-10-29
1033,2014-10-29,2014,"2014-2-FW","2014-Q4","2014-10","2014-44",2,FW,HW,HW14,10,44,29,3,Wednesday,October  ,2014-10-31,2014-11-02,2014-10-29,1,2014-10-30
1034,2014-10-30,2014,"2014-2-FW","2014-Q4","2014-10","2014-44",2,FW,HW,HW14,10,44,30,4,Thursday ,October  ,2014-10-31,2014-11-02,2014-10-30,1,2014-10-31
1035,2014-10-31,2014,"2014-2-FW","2014-Q4","2014-10","2014-44",2,FW,HW,HW14,10,44,31,5,Friday   ,October  ,2014-10-31,2014-11-02,2014-10-31,1,2014-11-03
1036,2014-11-01,2014,"2014-2-FW","2014-Q4","2014-11","2014-44",2,FW,HW,HW14,11,44,1,6,Saturday ,November ,2014-11-30,2014-11-02,2014-11-03,0,2014-11-03
1037,2014-11-02,2014,"2014-2-FW","2014-Q4","2014-11","2014-44",2,FW,HW,HW14,11,44,2,7,Sunday   ,November ,2014-11-30,2014-11-02,2014-11-03,0,2014-11-03
1038,2014-11-03,2014,"2014-2-FW","2014-Q4","2014-11","2014-45",2,FW,HW,HW14,11,45,3,1,Monday   ,November ,2014-11-30,2014-11-09,2014-11-03,1,2014-11-04
1039,2014-11-04,2014,"2014-2-FW","2014-Q4","2014-11","2014-45",2,FW,HW,HW14,11,45,4,2,Tuesday  ,November ,2014-11-30,2014-11-09,2014-11-04,1,2014-11-05
1040,2014-11-05,2014,"2014-2-FW","2014-Q4","2014-11","2014-45",2,FW,HW,HW14,11,45,5,3,Wednesday,November ,2014-11-30,2014-11-09,2014-11-05,1,2014-11-06
1041,2014-11-06,2014,"2014-2-FW","2014-Q4","2014-11","2014-45",2,FW,HW,HW14,11,45,6,4,Thursday ,November ,2014-11-30,2014-11-09,2014-11-06,1,2014-11-07
1042,2014-11-07,2014,"2014-2-FW","2014-Q4","2014-11","2014-45",2,FW,HW,HW14,11,45,7,5,Friday   ,November ,2014-11-30,2014-11-09,2014-11-07,1,2014-11-10
1043,2014-11-08,2014,"2014-2-FW","2014-Q4","2014-11","2014-45",2,FW,HW,HW14,11,45,8,6,Saturday ,November ,2014-11-30,2014-11-09,2014-11-10,0,2014-11-10
1044,2014-11-09,2014,"2014-2-FW","2014-Q4","2014-11","2014-45",2,FW,HW,HW14,11,45,9,7,Sunday   ,November ,2014-11-30,2014-11-09,2014-11-10,0,2014-11-10
1045,2014-11-10,2014,"2014-2-FW","2014-Q4","2014-11","2014-46",2,FW,HW,HW14,11,46,10,1,Monday   ,November ,2014-11-30,2014-11-16,2014-11-10,1,2014-11-11
1046,2014-11-11,2014,"2014-2-FW","2014-Q4","2014-11","2014-46",2,FW,HW,HW14,11,46,11,2,Tuesday  ,November ,2014-11-30,2014-11-16,2014-11-11,1,2014-11-12
1047,2014-11-12,2014,"2014-2-FW","2014-Q4","2014-11","2014-46",2,FW,HW,HW14,11,46,12,3,Wednesday,November ,2014-11-30,2014-11-16,2014-11-12,1,2014-11-13
1048,2014-11-13,2014,"2014-2-FW","2014-Q4","2014-11","2014-46",2,FW,HW,HW14,11,46,13,4,Thursday ,November ,2014-11-30,2014-11-16,2014-11-13,1,2014-11-14
1049,2014-11-14,2014,"2014-2-FW","2014-Q4","2014-11","2014-46",2,FW,HW,HW14,11,46,14,5,Friday   ,November ,2014-11-30,2014-11-16,2014-11-14,1,2014-11-17
1050,2014-11-15,2014,"2014-2-FW","2014-Q4","2014-11","2014-46",2,FW,HW,HW14,11,46,15,6,Saturday ,November ,2014-11-30,2014-11-16,2014-11-17,0,2014-11-17
1051,2014-11-16,2014,"2014-2-FW","2014-Q4","2014-11","2014-46",2,FW,HW,HW14,11,46,16,7,Sunday   ,November ,2014-11-30,2014-11-16,2014-11-17,0,2014-11-17
1052,2014-11-17,2014,"2014-2-FW","2014-Q4","2014-11","2014-47",2,FW,HW,HW14,11,47,17,1,Monday   ,November ,2014-11-30,2014-11-23,2014-11-17,1,2014-11-18
1053,2014-11-18,2014,"2014-2-FW","2014-Q4","2014-11","2014-47",2,FW,HW,HW14,11,47,18,2,Tuesday  ,November ,2014-11-30,2014-11-23,2014-11-18,1,2014-11-19
1054,2014-11-19,2014,"2014-2-FW","2014-Q4","2014-11","2014-47",2,FW,HW,HW14,11,47,19,3,Wednesday,November ,2014-11-30,2014-11-23,2014-11-19,1,2014-11-20
1055,2014-11-20,2014,"2014-2-FW","2014-Q4","2014-11","2014-47",2,FW,HW,HW14,11,47,20,4,Thursday ,November ,2014-11-30,2014-11-23,2014-11-20,1,2014-11-21
1056,2014-11-21,2014,"2014-2-FW","2014-Q4","2014-11","2014-47",2,FW,HW,HW14,11,47,21,5,Friday   ,November ,2014-11-30,2014-11-23,2014-11-21,1,2014-11-24
1057,2014-11-22,2014,"2014-2-FW","2014-Q4","2014-11","2014-47",2,FW,HW,HW14,11,47,22,6,Saturday ,November ,2014-11-30,2014-11-23,2014-11-24,0,2014-11-24
1058,2014-11-23,2014,"2014-2-FW","2014-Q4","2014-11","2014-47",2,FW,HW,HW14,11,47,23,7,Sunday   ,November ,2014-11-30,2014-11-23,2014-11-24,0,2014-11-24
1059,2014-11-24,2014,"2014-2-FW","2014-Q4","2014-11","2014-48",2,FW,HW,HW14,11,48,24,1,Monday   ,November ,2014-11-30,2014-11-30,2014-11-24,1,2014-11-25
1060,2014-11-25,2014,"2014-2-FW","2014-Q4","2014-11","2014-48",2,FW,HW,HW14,11,48,25,2,Tuesday  ,November ,2014-11-30,2014-11-30,2014-11-25,1,2014-11-26
1061,2014-11-26,2014,"2014-2-FW","2014-Q4","2014-11","2014-48",2,FW,HW,HW14,11,48,26,3,Wednesday,November ,2014-11-30,2014-11-30,2014-11-26,1,2014-11-27
1062,2014-11-27,2014,"2014-2-FW","2014-Q4","2014-11","2014-48",2,FW,HW,HW14,11,48,27,4,Thursday ,November ,2014-11-30,2014-11-30,2014-11-27,1,2014-11-28
1063,2014-11-28,2014,"2014-2-FW","2014-Q4","2014-11","2014-48",2,FW,HW,HW14,11,48,28,5,Friday   ,November ,2014-11-30,2014-11-30,2014-11-28,1,2014-12-01
1064,2014-11-29,2014,"2014-2-FW","2014-Q4","2014-11","2014-48",2,FW,HW,HW14,11,48,29,6,Saturday ,November ,2014-11-30,2014-11-30,2014-12-01,0,2014-12-01
1065,2014-11-30,2014,"2014-2-FW","2014-Q4","2014-11","2014-48",2,FW,HW,HW14,11,48,30,7,Sunday   ,November ,2014-11-30,2014-11-30,2014-12-01,0,2014-12-01
1066,2014-12-01,2014,"2014-2-FW","2014-Q4","2014-12","2014-49",2,FW,HW,HW14,12,49,1,1,Monday   ,December ,2014-12-31,2014-12-07,2014-12-01,1,2014-12-02
1067,2014-12-02,2014,"2014-2-FW","2014-Q4","2014-12","2014-49",2,FW,HW,HW14,12,49,2,2,Tuesday  ,December ,2014-12-31,2014-12-07,2014-12-02,1,2014-12-03
1068,2014-12-03,2014,"2014-2-FW","2014-Q4","2014-12","2014-49",2,FW,HW,HW14,12,49,3,3,Wednesday,December ,2014-12-31,2014-12-07,2014-12-03,1,2014-12-04
1069,2014-12-04,2014,"2014-2-FW","2014-Q4","2014-12","2014-49",2,FW,HW,HW14,12,49,4,4,Thursday ,December ,2014-12-31,2014-12-07,2014-12-04,1,2014-12-05
1070,2014-12-05,2014,"2014-2-FW","2014-Q4","2014-12","2014-49",2,FW,HW,HW14,12,49,5,5,Friday   ,December ,2014-12-31,2014-12-07,2014-12-05,1,2014-12-08
1071,2014-12-06,2014,"2014-2-FW","2014-Q4","2014-12","2014-49",2,FW,HW,HW14,12,49,6,6,Saturday ,December ,2014-12-31,2014-12-07,2014-12-08,0,2014-12-08
1072,2014-12-07,2014,"2014-2-FW","2014-Q4","2014-12","2014-49",2,FW,HW,HW14,12,49,7,7,Sunday   ,December ,2014-12-31,2014-12-07,2014-12-08,0,2014-12-08
1073,2014-12-08,2014,"2014-2-FW","2014-Q4","2014-12","2014-50",2,FW,HW,HW14,12,50,8,1,Monday   ,December ,2014-12-31,2014-12-14,2014-12-08,1,2014-12-09
1074,2014-12-09,2014,"2014-2-FW","2014-Q4","2014-12","2014-50",2,FW,HW,HW14,12,50,9,2,Tuesday  ,December ,2014-12-31,2014-12-14,2014-12-09,1,2014-12-10
1075,2014-12-10,2014,"2014-2-FW","2014-Q4","2014-12","2014-50",2,FW,HW,HW14,12,50,10,3,Wednesday,December ,2014-12-31,2014-12-14,2014-12-10,1,2014-12-11
1076,2014-12-11,2014,"2014-2-FW","2014-Q4","2014-12","2014-50",2,FW,HW,HW14,12,50,11,4,Thursday ,December ,2014-12-31,2014-12-14,2014-12-11,1,2014-12-12
1077,2014-12-12,2014,"2014-2-FW","2014-Q4","2014-12","2014-50",2,FW,HW,HW14,12,50,12,5,Friday   ,December ,2014-12-31,2014-12-14,2014-12-12,1,2014-12-15
1078,2014-12-13,2014,"2014-2-FW","2014-Q4","2014-12","2014-50",2,FW,HW,HW14,12,50,13,6,Saturday ,December ,2014-12-31,2014-12-14,2014-12-15,0,2014-12-15
1079,2014-12-14,2014,"2014-2-FW","2014-Q4","2014-12","2014-50",2,FW,HW,HW14,12,50,14,7,Sunday   ,December ,2014-12-31,2014-12-14,2014-12-15,0,2014-12-15
1080,2014-12-15,2014,"2014-2-FW","2014-Q4","2014-12","2014-51",2,FW,HW,HW14,12,51,15,1,Monday   ,December ,2014-12-31,2014-12-21,2014-12-15,1,2014-12-16
1081,2014-12-16,2014,"2014-2-FW","2014-Q4","2014-12","2014-51",2,FW,HW,HW14,12,51,16,2,Tuesday  ,December ,2014-12-31,2014-12-21,2014-12-16,1,2014-12-17
1082,2014-12-17,2014,"2014-2-FW","2014-Q4","2014-12","2014-51",2,FW,HW,HW14,12,51,17,3,Wednesday,December ,2014-12-31,2014-12-21,2014-12-17,1,2014-12-18
1083,2014-12-18,2014,"2014-2-FW","2014-Q4","2014-12","2014-51",2,FW,HW,HW14,12,51,18,4,Thursday ,December ,2014-12-31,2014-12-21,2014-12-18,1,2014-12-19
1084,2014-12-19,2014,"2014-2-FW","2014-Q4","2014-12","2014-51",2,FW,HW,HW14,12,51,19,5,Friday   ,December ,2014-12-31,2014-12-21,2014-12-19,1,2014-12-22
1085,2014-12-20,2014,"2014-2-FW","2014-Q4","2014-12","2014-51",2,FW,HW,HW14,12,51,20,6,Saturday ,December ,2014-12-31,2014-12-21,2014-12-22,0,2014-12-22
1086,2014-12-21,2014,"2014-2-FW","2014-Q4","2014-12","2014-51",2,FW,HW,HW14,12,51,21,7,Sunday   ,December ,2014-12-31,2014-12-21,2014-12-22,0,2014-12-22
1087,2014-12-22,2014,"2014-2-FW","2014-Q4","2014-12","2014-52",2,FW,HW,HW14,12,52,22,1,Monday   ,December ,2014-12-31,2014-12-28,2014-12-22,1,2014-12-23
1088,2014-12-23,2014,"2014-2-FW","2014-Q4","2014-12","2014-52",2,FW,HW,HW14,12,52,23,2,Tuesday  ,December ,2014-12-31,2014-12-28,2014-12-23,1,2014-12-24
1089,2014-12-24,2014,"2014-2-FW","2014-Q4","2014-12","2014-52",2,FW,HW,HW14,12,52,24,3,Wednesday,December ,2014-12-31,2014-12-28,2014-12-24,1,2014-12-29
1090,2014-12-25,2014,"2014-2-FW","2014-Q4","2014-12","2014-52",2,FW,HW,HW14,12,52,25,4,Thursday ,December ,2014-12-31,2014-12-28,2014-12-29,0,2014-12-29
1091,2014-12-26,2014,"2014-2-FW","2014-Q4","2014-12","2014-52",2,FW,HW,HW14,12,52,26,5,Friday   ,December ,2014-12-31,2014-12-28,2014-12-29,0,2014-12-29
1092,2014-12-27,2014,"2014-2-FW","2014-Q4","2014-12","2014-52",2,FW,HW,HW14,12,52,27,6,Saturday ,December ,2014-12-31,2014-12-28,2014-12-29,0,2014-12-29
1093,2014-12-28,2014,"2014-2-FW","2014-Q4","2014-12","2014-52",2,FW,HW,HW14,12,52,28,7,Sunday   ,December ,2014-12-31,2014-12-28,2014-12-29,0,2014-12-29
1094,2014-12-29,2014,"2014-2-FW","2014-Q4","2014-12","2015-01",2,FW,HW,HW14,12,1,29,1,Monday   ,December ,2014-12-31,2015-01-04,2014-12-29,1,2014-12-30
1095,2014-12-30,2014,"2014-2-FW","2014-Q4","2014-12","2015-01",2,FW,HW,HW14,12,1,30,2,Tuesday  ,December ,2014-12-31,2015-01-04,2014-12-30,1,2014-12-31
1096,2014-12-31,2014,"2014-2-FW","2014-Q4","2014-12","2015-01",2,FW,HW,HW14,12,1,31,3,Wednesday,December ,2014-12-31,2015-01-04,2014-12-31,1,2015-01-02
1097,2015-01-01,2015,"2015-1-SS","2015-Q1","2015-01","2015-01",1,SS,FS,FS15,1,1,1,4,Thursday ,January  ,2015-01-31,2015-01-04,2015-01-02,0,2015-01-02
1098,2015-01-02,2015,"2015-1-SS","2015-Q1","2015-01","2015-01",1,SS,FS,FS15,1,1,2,5,Friday   ,January  ,2015-01-31,2015-01-04,2015-01-02,1,2015-01-05
1099,2015-01-03,2015,"2015-1-SS","2015-Q1","2015-01","2015-01",1,SS,FS,FS15,1,1,3,6,Saturday ,January  ,2015-01-31,2015-01-04,2015-01-05,0,2015-01-05
1100,2015-01-04,2015,"2015-1-SS","2015-Q1","2015-01","2015-01",1,SS,FS,FS15,1,1,4,7,Sunday   ,January  ,2015-01-31,2015-01-04,2015-01-05,0,2015-01-05
1101,2015-01-05,2015,"2015-1-SS","2015-Q1","2015-01","2015-02",1,SS,FS,FS15,1,2,5,1,Monday   ,January  ,2015-01-31,2015-01-11,2015-01-05,1,2015-01-06
1102,2015-01-06,2015,"2015-1-SS","2015-Q1","2015-01","2015-02",1,SS,FS,FS15,1,2,6,2,Tuesday  ,January  ,2015-01-31,2015-01-11,2015-01-06,1,2015-01-07
1103,2015-01-07,2015,"2015-1-SS","2015-Q1","2015-01","2015-02",1,SS,FS,FS15,1,2,7,3,Wednesday,January  ,2015-01-31,2015-01-11,2015-01-07,1,2015-01-08
1104,2015-01-08,2015,"2015-1-SS","2015-Q1","2015-01","2015-02",1,SS,FS,FS15,1,2,8,4,Thursday ,January  ,2015-01-31,2015-01-11,2015-01-08,1,2015-01-09
1105,2015-01-09,2015,"2015-1-SS","2015-Q1","2015-01","2015-02",1,SS,FS,FS15,1,2,9,5,Friday   ,January  ,2015-01-31,2015-01-11,2015-01-09,1,2015-01-12
1106,2015-01-10,2015,"2015-1-SS","2015-Q1","2015-01","2015-02",1,SS,FS,FS15,1,2,10,6,Saturday ,January  ,2015-01-31,2015-01-11,2015-01-12,0,2015-01-12
1107,2015-01-11,2015,"2015-1-SS","2015-Q1","2015-01","2015-02",1,SS,FS,FS15,1,2,11,7,Sunday   ,January  ,2015-01-31,2015-01-11,2015-01-12,0,2015-01-12
1108,2015-01-12,2015,"2015-1-SS","2015-Q1","2015-01","2015-03",1,SS,FS,FS15,1,3,12,1,Monday   ,January  ,2015-01-31,2015-01-18,2015-01-12,1,2015-01-13
1109,2015-01-13,2015,"2015-1-SS","2015-Q1","2015-01","2015-03",1,SS,FS,FS15,1,3,13,2,Tuesday  ,January  ,2015-01-31,2015-01-18,2015-01-13,1,2015-01-14
1110,2015-01-14,2015,"2015-1-SS","2015-Q1","2015-01","2015-03",1,SS,FS,FS15,1,3,14,3,Wednesday,January  ,2015-01-31,2015-01-18,2015-01-14,1,2015-01-15
1111,2015-01-15,2015,"2015-1-SS","2015-Q1","2015-01","2015-03",1,SS,FS,FS15,1,3,15,4,Thursday ,January  ,2015-01-31,2015-01-18,2015-01-15,1,2015-01-16
1112,2015-01-16,2015,"2015-1-SS","2015-Q1","2015-01","2015-03",1,SS,FS,FS15,1,3,16,5,Friday   ,January  ,2015-01-31,2015-01-18,2015-01-16,1,2015-01-19
1113,2015-01-17,2015,"2015-1-SS","2015-Q1","2015-01","2015-03",1,SS,FS,FS15,1,3,17,6,Saturday ,January  ,2015-01-31,2015-01-18,2015-01-19,0,2015-01-19
1114,2015-01-18,2015,"2015-1-SS","2015-Q1","2015-01","2015-03",1,SS,FS,FS15,1,3,18,7,Sunday   ,January  ,2015-01-31,2015-01-18,2015-01-19,0,2015-01-19
1115,2015-01-19,2015,"2015-1-SS","2015-Q1","2015-01","2015-04",1,SS,FS,FS15,1,4,19,1,Monday   ,January  ,2015-01-31,2015-01-25,2015-01-19,1,2015-01-20
1116,2015-01-20,2015,"2015-1-SS","2015-Q1","2015-01","2015-04",1,SS,FS,FS15,1,4,20,2,Tuesday  ,January  ,2015-01-31,2015-01-25,2015-01-20,1,2015-01-21
